   Compiling reader-content v0.1.0 (/Users/minliny/Documents/Reader/Reader-Core-Native/crates/reader-content)
   Compiling reader-storage v0.1.0 (/Users/minliny/Documents/Reader/Reader-Core-Native/crates/reader-storage)
   Compiling reader-runtime v0.1.0 (/Users/minliny/Documents/Reader/Reader-Core-Native/crates/reader-runtime)
   Compiling reader-ffi v0.1.0 (/Users/minliny/Documents/Reader/Reader-Core-Native/crates/reader-ffi)
   Compiling reader-cli v0.1.0 (/Users/minliny/Documents/Reader/Reader-Core-Native/tools/reader-cli)
    Finished `test` profile [unoptimized + debuginfo] target(s) in 13.03s
────────────
 Nextest run ID 8206fac3-aba3-4add-84db-503bd13d6183 with nextest profile: default
    Starting 3738 tests across 93 binaries
        PASS [   0.012s] (  90/3738) reader-cli::bin/reader-cli test_source::tests::classify_l3_detail_with_flat_title_passes
        PASS [   0.014s] (  91/3738) reader-cli::bin/reader-cli test_source::tests::classify_l3_detail_with_empty_name_is_parse_error
        PASS [   0.017s] (  92/3738) reader-cli::bin/reader-cli test_source::tests::classify_l3_detail_with_missing_name_is_parse_error
        PASS [   0.014s] (  93/3738) reader-cli::bin/reader-cli test_source::tests::classify_l3_detail_with_non_empty_name_passes
        PASS [   0.014s] (  94/3738) reader-cli::bin/reader-cli test_source::tests::classify_l3_detail_with_null_name_is_parse_error
        PASS [   0.012s] (  95/3738) reader-cli::bin/reader-cli test_source::tests::classify_l3_empty_detail_anti_bot_via_cferror_url
        PASS [   0.017s] (  96/3738) reader-cli::bin/reader-cli test_source::tests::classify_l3_empty_detail_obvious_detail_as_parse_gap
        PASS [   0.018s] (  97/3738) reader-cli::bin/reader-cli test_source::tests::classify_l3_empty_detail_host_required_via_login_form
        PASS [   0.015s] (  98/3738) reader-cli::bin/reader-cli test_source::tests::classify_l3_empty_detail_search_form_only
        PASS [   0.012s] (  99/3738) reader-cli::bin/reader-cli test_source::tests::classify_l3_empty_detail_source_unavailable_via_bad_status
        PASS [   0.011s] ( 100/3738) reader-cli::bin/reader-cli test_source::tests::classify_l5_short_content_audio_uses_media_gate
        PASS [   0.388s] ( 101/3738) reader-cli::fixture_vertical booksource_fixture_outputs_stable_json
        PASS [   0.013s] ( 102/3738) reader-cli::bin/reader-cli test_source::tests::classify_l5_short_content_detail_page_not_chapter
        PASS [   0.012s] ( 103/3738) reader-cli::bin/reader-cli test_source::tests::classify_l5_short_content_host_required_via_content_rule_webview
        PASS [   0.013s] ( 104/3738) reader-cli::bin/reader-cli test_source::tests::classify_l5_short_content_host_required_for_rendered_font_article
